fornitore,reg,codice_regione,Code,anno,mese,age_group,coverage_of_the_age_group,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_6,coverage_7,coverage_8,coverage_9,coverage_10,coverage_11,coverage_12,coverage_13,coverage_14,coverage_15,efficacy_baseline,efficacy_lower,efficacy_upper
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,4,3,.052743886,.5442403,.12735268,.16760896,.16079809,0,0,0,0,0,0,0,0,0,0,0,77.898407,74.253525,80.386993
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,5,3,.10753999,.52598917,.25797579,.060366552,.079448462,.076220036,0,0,0,0,0,0,0,0,0,0,77.789055,74.028618,80.571396
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,6,3,.23272374,.53233349,.24598752,.12064663,.028231414,.037155386,.035645559,0,0,0,0,0,0,0,0,0,77.382324,73.385857,80.225998
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,7,3,.11027015,.20142627,.42510757,.19643919,.096345238,.022544868,.029671317,.028465608,0,0,0,0,0,0,0,0,75.640984,71.394211,78.310181
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,8,3,.067821212,.11023036,.17922296,.37824777,.1747856,.085725062,.020059736,.026400635,.025327832,0,0,0,0,0,0,0,73.392494,68.996727,75.669708
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,9,3,.041576225,.063858256,.10325312,.1678787,.35430586,.16372222,.08029893,.018790018,.024729555,.023163337,0,0,0,0,0,0,69.45681,64.917854,72.459076
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,10,3,.027326021,.05050461,.061330158,.099129155,.16117357,.34015477,.1571831,.077091761,.018039538,.023741849,.011651545,0,0,0,0,0,63.397392,57.421642,67.301048
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,11,3,.010691541,.084858559,.049890056,.060395129,.097603887,.15869366,.33492091,.15476458,.058873184,0,0,0,0,0,0,0,56.009918,48.043034,60.377918
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,12,3,.0032074624,.21533838,.084787861,.049709365,.06012021,.097155429,.1579645,.33338204,.0015422106,0,0,0,0,0,0,0,54.970497,45.903152,59.089397
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2022,1,3,.0009622387,.33230984,.21533206,.084766775,.049655482,.060038224,.097021684,.15774705,.0031288266,0,0,0,0,0,0,0,66.567284,60.124413,70.030952
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2022,2,3,.00028867161,.12134542,.33230928,.21533017,.084760465,.049639344,.060013674,.096981637,.039620042,0,0,0,0,0,0,0,68.657768,62.625023,71.699425
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2022,3,3,.000086601482,.057774816,.12134537,.3323091,.2153296,.084758572,.049634509,.060006309,.078841627,0,0,0,0,0,0,0,67.627457,61.761868,70.303024
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,1,4,.0086616082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,2,4,.0099612214,.53489298,.46510696,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,3,4,.020474758,.52368337,.25477841,.22153817,0,0,0,0,0,0,0,0,0,0,0,0,78.734154,74.778458,81.313225
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,4,4,.24117936,.86050373,.073051877,.035540637,.030903747,0,0,0,0,0,0,0,0,0,0,0,78.784286,74.853203,81.67968
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,5,4,.18349603,.39565915,.52003753,.044148233,.021478659,.018676396,0,0,0,0,0,0,0,0,0,0,78.656776,74.72538,81.545265
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,6,4,.05728291,.10993621,.35216191,.4628666,.039294746,.019117376,.016623184,0,0,0,0,0,0,0,0,0,77.59507,73.731903,79.718094
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,7,4,.0174003,.032315165,.1063836,.34078172,.44790897,.038024928,.018499594,.016086003,0,0,0,0,0,0,0,0,74.345131,71.055939,76.252296
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,8,4,.014637365,.026464537,.031459957,.10356821,.33176309,.43605527,.037018616,.018010011,.015660295,0,0,0,0,0,0,0,70.183571,66.6045,72.757851
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,9,4,.012033889,.022908494,.025900999,.030790048,.10136282,.32469851,.42676988,.036230337,.017626505,.013712443,0,0,0,0,0,0,60.030857,54.097607,64.516144
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,10,4,.0065978984,.025907259,.022662751,.025602091,.030434718,.10019305,.32095134,.42184478,.035812225,.016591724,0,0,0,0,0,0,43.009335,31.158133,48.320637
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,11,4,.0048369076,.19341081,.025810447,.022486174,.025387311,.030179396,.099352516,.31825885,.28511453,0,0,0,0,0,0,0,42.648422,28.711189,47.64193
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,12,4,.0014510723,.52005541,.19338976,.025781717,.022433776,.025323579,.030103633,.099103101,.083809078,0,0,0,0,0,0,0,67.727989,60.773357,71.274033
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2022,1,4,.00043532168,.12917583,.52005357,.19338346,.025773127,.022418108,.025304519,.030080976,.053810418,0,0,0,0,0,0,0,73.112236,67.740067,76.050621
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2022,2,4,.0001305965,.028094085,.12917566,.52005297,.19338156,.025770552,.022413412,.025298808,.030074187,.025738776,0,0,0,0,0,0,71.983215,67.006813,74.420616
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2022,3,4,.000039178951,.014261048,.02809407,.1291756,.52005279,.193381,.025769779,.022412004,.025297096,.030072151,.011484444,0,0,0,0,0,68.55722,64.107819,71.576279
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,1,5,.0047797798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,2,5,.13983634,.96694845,.033051498,0,0,0,0,0,0,0,0,0,0,0,0,0,79,74.999992,81.999992
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,3,5,.40764081,.73813617,.25320885,.008654993,0,0,0,0,0,0,0,0,0,0,0,0,78.989616,74.991348,81.973167
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,4,5,.16390625,.22886719,.56920105,.19525766,.0066741491,0,0,0,0,0,0,0,0,0,0,0,78.728317,74.780716,81.349327
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,5,5,.079118609,.099485002,.20609833,.51257408,.17583245,.0060101715,0,0,0,0,0,0,0,0,0,0,77.345566,73.805153,79.160072
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,6,5,.015544971,.019171754,.097577699,.20214705,.50274712,.17246142,.0058949455,0,0,0,0,0,0,0,0,0,74.211113,71.393982,76.224777
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,7,5,.0078750933,.0096190004,.018987341,.096639097,.2002026,.49791119,.17080252,.0058382424,0,0,0,0,0,0,0,0,68.23082,64.485695,71.300667
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,8,5,.0061051212,.0074018785,.0095478017,.018846799,.095923789,.19872072,.49422571,.16953826,.0057950281,0,0,0,0,0,0,0,53.446735,45.759815,58.235222
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,9,5,.0059084576,.0081556644,.0073492331,.0094798934,.018712752,.095241532,.19730733,.49071056,.16833243,.0047106394,0,0,0,0,0,0,36.104469,21.459663,41.510727
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,10,5,.0030098076,.1619328,.0081299879,.0073227021,.0094456701,.018645197,.094897702,.19659504,.48893905,.014091879,0,0,0,0,0,0,37.689018,21.489033,43.371723
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,11,5,.0029756052,.27036038,.16191995,.0081047844,.0072966595,.0094120773,.018578889,.094560213,.19589588,.23387116,0,0,0,0,0,0,49.516701,35.908443,57.32066
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2021,12,5,.00089268154,.33986148,.2703566,.16191612,.0080972584,.007288883,.009402046,.018559087,.094459429,.090059042,0,0,0,0,0,0,67.267143,59.516838,71.839325
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2022,1,5,.00026780445,.05578519,.33986115,.27035546,.16191497,.0080950037,.0072865528,.0093990406,.018553155,.09442924,.034320176,0,0,0,0,0,68.876945,62.194332,73.402603
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2022,2,5,.000080341335,.011406379,.055785157,.33986104,.27035514,.16191463,.0080943285,.0072858548,.00939814,.018551378,.094420187,.022927821,0,0,0,0,66.990891,60.727924,71.322342
Pfizer/BioNTech/Moderna,Abruzzo,13,ITF1,2022,3,5,.000024102401,.0066852546,.011406376,.055785149,.33986101,.27035502,.16191453,.0080941254,.0072856448,.0093978699,.018550843,.094417468,.016246676,0,0,0,61.663548,55.075939,66.956665
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,3,1,.000011011185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,4,1,.000033033557,.75000006,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,60.000004,53.000004,66
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,5,1,.000072673822,.6226415,.28301889,.094339624,0,0,0,0,0,0,0,0,0,0,0,0,59.886791,52.905659,65.707542
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,6,1,.0034244787,.96703982,.020522388,.0093283588,.0031094528,0,0,0,0,0,0,0,0,0,0,0,59.971394,52.979477,65.949944
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,7,1,4.4044741e-06,.001242236,.96583855,.020496894,.0093167704,.0031055901,0,0,0,0,0,0,0,0,0,0,59.89497,52.920498,65.844536
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,8,1,.000033033557,.0092307692,.0012307692,.95692307,.020307692,.0092307692,.0030769228,0,0,0,0,0,0,0,0,0,58.543198,51.748741,62.69791
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,9,1,.000028629081,.0079365075,.0091575086,.0012210011,.94932842,.020146519,.0091575086,.0030525029,0,0,0,0,0,0,0,0,54.059402,48.826859,58.911903
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,10,1,0,0,.0079365075,.0091575086,.0012210011,.94932842,.020146519,.0091575086,.0030525029,0,0,0,0,0,0,0,50.178452,43.619289,56.098347
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,11,1,.000026426846,.0072727273,0,.0078787878,.0090909088,.0012121212,.94242424,.02,.0090909088,.0030303029,0,0,0,0,0,0,24.844969,6.7083635,30.427153
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,12,1,0,0,.0072727273,0,.0078787878,.0090909088,.0012121212,.94242424,.02,.0090909088,.0030303029,0,0,0,0,0,24.745878,2.9794545,31.639637
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,1,1,0,0,0,.0072727273,0,.0078787878,.0090909088,.0012121212,.94242424,.02,.0090909088,.0030303029,0,0,0,0,24.465029,.78527272,43.601936
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,2,1,0,0,0,0,.0072727273,0,.0078787878,.0090909088,.0012121212,.94242424,.02,.0090909088,.0030303029,0,0,0,24.22109,.42145458,43.384907
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,3,1,0,0,0,0,0,.0072727273,0,.0078787878,.0090909088,.0012121212,.94242424,.02,.0090909088,.0030303029,0,0,24.195635,.34078789,43.494301
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,3,2,.00012211343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,4,2,.0003663403,.75,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,5,2,.00080594869,.6226415,.28301886,.094339617,0,0,0,0,0,0,0,0,0,0,0,0,59.886791,52.905659,65.707542
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,6,2,.037977278,.96703976,.020522388,.0093283579,.0031094525,0,0,0,0,0,0,0,0,0,0,0,59.97139,52.979477,65.949936
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,7,2,.000048845373,.001242236,.96583855,.020496896,.0093167704,.0031055901,0,0,0,0,0,0,0,0,0,0,59.894974,52.920498,65.844536
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,8,2,.0003663403,.0092307692,.0012307692,.95692307,.020307694,.0092307692,.0030769231,0,0,0,0,0,0,0,0,0,58.543198,51.748741,62.69791
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,9,2,.00031749494,.0079365084,.0091575095,.0012210011,.94932842,.020146521,.0091575095,.0030525029,0,0,0,0,0,0,0,0,54.059402,48.826859,58.911903
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,10,2,0,0,.0079365084,.0091575095,.0012210011,.94932842,.020146521,.0091575095,.0030525029,0,0,0,0,0,0,0,50.178452,43.619289,56.098347
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,11,2,.00029307225,.0072727273,0,.0078787878,.0090909088,.0012121212,.94242424,.02,.0090909088,.0030303029,0,0,0,0,0,0,24.844969,6.7083635,30.427153
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,12,2,0,0,.0072727273,0,.0078787878,.0090909088,.0012121212,.94242424,.02,.0090909088,.0030303029,0,0,0,0,0,24.745878,2.9794545,31.639637
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,1,2,0,0,0,.0072727273,0,.0078787878,.0090909088,.0012121212,.94242424,.02,.0090909088,.0030303029,0,0,0,0,24.465029,.78527272,43.601936
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,2,2,0,0,0,0,.0072727273,0,.0078787878,.0090909088,.0012121212,.94242424,.02,.0090909088,.0030303029,0,0,0,24.22109,.42145458,43.384907
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,3,2,0,0,0,0,0,.0072727273,0,.0078787878,.0090909088,.0012121212,.94242424,.02,.0090909088,.0030303029,0,0,24.195635,.34078789,43.494301
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,2,3,.000012479137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,3,3,.03854689,.99967635,.00032363436,0,0,0,0,0,0,0,0,0,0,0,0,0,59.999996,52.999996,66
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,4,3,.01572592,.28969029,.71007985,.00022988064,0,0,0,0,0,0,0,0,0,0,0,0,59.999722,52.999771,65.999283
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,5,3,.047119286,.46466625,.15508097,.38012969,.00012306285,0,0,0,0,0,0,0,0,0,0,0,59.543156,52.619427,64.820763
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,6,3,.017334025,.14598475,.39683208,.13244152,.32463655,.00010509756,0,0,0,0,0,0,0,0,0,0,58.022148,51.698002,63.380936
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,7,3,.0014261836,.011868565,.14425212,.39212227,.13086963,.32078359,.0001038502,0,0,0,0,0,0,0,0,0,55.873714,49.501411,60.939499
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,8,3,.0036690645,.029628931,.011516913,.13997808,.38050407,.12699209,.31127912,.00010077323,0,0,0,0,0,0,0,0,45.335899,35.720222,50.413921
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,9,3,.0015198969,.012124863,.029269686,.011377272,.13828088,.37589055,.12545234,.30750492,.000099551376,0,0,0,0,0,0,0,40.201328,27.755838,46.056007
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,10,3,.00033939452,.0027001833,.012092123,.02919065,.011346551,.13790749,.37487555,.12511359,.30667457,.000099282559,0,0,0,0,0,0,29.603003,11.415187,39.499214
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,11,3,.0001561852,.0012410491,.0026968324,.012077116,.029154424,.01133247,.13773635,.37441033,.12495832,.30629399,.000099159348,0,0,0,0,0,25.753187,4.2811179,37.621929
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,12,3,0,0,.0012410491,.0026968324,.012077116,.029154424,.01133247,.13773635,.37441033,.12495832,.30629399,.000099159348,0,0,0,0,25.289928,2.4350326,42.207249
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,1,3,0,0,0,.0012410491,.0026968324,.012077116,.029154424,.01133247,.13773635,.37441033,.12495832,.30629399,.000099159348,0,0,0,24.450048,.92652476,43.168644
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,2,3,0,0,0,0,.0012410491,.0026968324,.012077116,.029154424,.01133247,.13773635,.37441033,.12495832,.30629399,.000099159348,0,0,24.110275,.30635887,43.006058
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,3,3,0,0,0,0,0,.0012410491,.0026968324,.012077116,.029154424,.01133247,.13773635,.37441033,.12495832,.30629399,.000099159348,0,24.033386,.093917467,43.32148
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,3,4,.014288016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,4,4,.12332544,.89617282,.10382716,0,0,0,0,0,0,0,0,0,0,0,0,0,60,52.999996,66
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,5,4,.16413827,.54395139,.40869838,.047350235,0,0,0,0,0,0,0,0,0,0,0,0,59.943184,52.952648,65.853218
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,6,4,.035529684,.10534137,.48665082,.36564556,.042362299,0,0,0,0,0,0,0,0,0,0,0,59.323997,52.481853,64.578438
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,7,4,.0051841196,.015137638,.10374674,.47928405,.36011052,.041721031,0,0,0,0,0,0,0,0,0,0,57.028576,50.882206,61.681633
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,8,4,.0048981947,.014101054,.014924182,.10228381,.47252563,.35503259,.041132722,0,0,0,0,0,0,0,0,0,52.519543,46.339775,57.697987
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,9,4,.0014205715,.0040729227,.014043622,.014863397,.10186721,.47060108,.35358658,.040965192,0,0,0,0,0,0,0,0,40.925377,29.941519,46.536167
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,10,4,.00042693116,.0012225584,.004067943,.014026452,.014845225,.10174267,.47002575,.35315427,.040915109,0,0,0,0,0,0,0,27.866751,9.6513367,34.259029
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,11,4,.000010752153,.000030788877,.001222521,.0040678182,.014026021,.014844769,.10173954,.47001129,.35314342,.04091385,0,0,0,0,0,0,25.012396,3.1088197,36.480083
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,12,4,0,0,.000030788877,.001222521,.0040678182,.014026021,.014844769,.10173954,.47001129,.35314342,.04091385,0,0,0,0,0,24.544615,1.1724391,42.242893
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,1,4,0,0,0,.000030788877,.001222521,.0040678182,.014026021,.014844769,.10173954,.47001129,.35314342,.04091385,0,0,0,0,24.147661,.35238519,43.183144
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,2,4,0,0,0,0,.000030788877,.001222521,.0040678182,.014026021,.014844769,.10173954,.47001129,.35314342,.04091385,0,0,0,24.033823,.10612591,43.277046
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,3,4,0,0,0,0,0,.000030788877,.001222521,.0040678182,.014026021,.014844769,.10173954,.47001129,.35314342,.04091385,0,0,24.000828,.016076565,43.43029
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,3,5,.000043256336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,4,5,.0009732676,.95744681,.04255319,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,5,5,.0018167662,.64122134,.34351143,.015267174,0,0,0,0,0,0,0,0,0,0,0,0,59.981678,52.984726,65.952667
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,6,5,.00036767888,.11486487,.56756759,.30405405,.013513513,0,0,0,0,0,0,0,0,0,0,0,59.55946,52.647297,64.965546
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,7,5,.0002811662,.080745339,.10559006,.52173913,.27950311,.01242236,0,0,0,0,0,0,0,0,0,0,57.695652,51.370186,62.367702
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,8,5,.00019465352,.052941177,.076470591,.1,.49411768,.2647059,.011764705,0,0,0,0,0,0,0,0,0,54.28059,48.394123,59.464119
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,9,5,.00010814085,.028571429,.051428571,.074285716,.097142853,.47999999,.25714284,.01142857,0,0,0,0,0,0,0,0,45.330284,35.893139,50.875999
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,10,5,0,0,.028571429,.051428571,.074285716,.097142853,.47999999,.25714284,.01142857,0,0,0,0,0,0,0,31.689714,15.434856,37.487999
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,11,5,0,0,0,.028571429,.051428571,.074285716,.097142853,.47999999,.25714284,.01142857,0,0,0,0,0,0,28.556002,8.8199997,38.239998
AstraZeneca/Janssen,Basilicata,17,ITF5,2021,12,5,0,0,0,0,.028571429,.051428571,.074285716,.097142853,.47999999,.25714284,.01142857,0,0,0,0,0,26.252001,4.3234286,42.322285
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,1,5,0,0,0,0,0,.028571429,.051428571,.074285716,.097142853,.47999999,.25714284,.01142857,0,0,0,0,24.768572,1.7142856,42.18914
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,2,5,0,0,0,0,0,0,.028571429,.051428571,.074285716,.097142853,.47999999,.25714284,.01142857,0,0,0,24,.26057142,42.42857
AstraZeneca/Janssen,Basilicata,17,ITF5,2022,3,5,0,0,0,0,0,0,0,.028571429,.051428571,.074285716,.097142853,.47999999,.25714284,.01142857,0,0,24,.054285713,43.128571
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2021,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2021,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2021,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2021,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2021,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Basilicata,17,ITF5,2022,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pfizer/BioNTech/Moderna,Basilicata,17,ITF5,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pfizer/BioNTech/Moderna,Basilicata,17,ITF5,2021,2,1,.000019820132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Basilicata,17,ITF5,2021,3,1,.000013213423,.40000004,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,0,79.000008,75,82.000008
Pfizer/BioNTech/Moderna,Basilicata,17,ITF5,2021,4,1,.0010108268,.96835446,.012658229,.018987341,0,0,0,0,0,0,0,0,0,0,0,0,78.977219,74.98101,81.941139
